thread_id,agent_path,task_group,role,call_id,started_at,completed_at,elapsed_seconds,reported_wall_seconds,nested_tools,tool_class,patch_target_class,patch_targets
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_jNT8aPikmITCVeIkOjukYZGZ,2026-08-30T09:58:39.969Z,2026-08-30T09:58:45.209Z,5.24,5.0,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_ZLSLU99IIXglkOUQsBYbN6Eu,2026-08-30T09:59:01.986Z,2026-08-30T09:59:10.905Z,8.919,8.9,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_EcGwC6ARNfVMBsJJyaLUoaqH,2026-08-30T09:59:19.275Z,2026-08-30T09:59:22.764Z,3.489,3.5,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_HrHC0b7u6xZDfD9jF1ge7wP1,2026-08-30T09:59:43.771Z,2026-08-30T09:59:50.654Z,6.883,6.8,exec_command,git-worktree-release,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_UEBLOt69w57wzlcludPQyjim,2026-08-30T10:00:04.923Z,2026-08-30T10:00:08.595Z,3.672,3.4,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_ELFPtKSafapP1K0fqmXCGSAW,2026-08-30T10:07:39.244Z,2026-08-30T10:07:45.982Z,6.738,6.4,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_uSxrJyzBLOMElycUQ30cQs9l,2026-08-30T10:07:59.855Z,2026-08-30T10:08:01.080Z,1.225,1.2,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-rules-contract\\plans\\bundesliga-2026-27\\decisions\\0059-bind-schadensfresse-rules-to-a-structured-semantic-record.md
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_EBrcj7kUic39NhnBngOqwiHn,2026-08-30T10:08:21.213Z,2026-08-30T10:08:25.486Z,4.273,4.1,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_0VjxazpIAfIKkTl6cz8Cmv0g,2026-08-30T10:08:45.516Z,2026-08-30T10:08:49.628Z,4.112,3.9,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_7oJiM6dYl0KP0kWBdmf9vlmD,2026-08-30T10:08:57.784Z,2026-08-30T10:09:03.038Z,5.254,5.2,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_I8Hp7nRllTmSsN7RR8k4csSa,2026-08-30T10:09:09.810Z,2026-08-30T10:09:13.055Z,3.245,3.0,exec_command,git-read,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_pqkN1pf1TAovPXIF9BnT9Qdh,2026-08-30T10:09:18.428Z,2026-08-30T10:09:21.285Z,2.857,2.8,exec_command,git-worktree-release,,
01a05215-90c8-72b3-a397-1031b6bc8ec7,/root/p1_10_rules_contract,P1-10,other,call_yHN8qezW22NWL0z6Yq0WXDIa,2026-08-30T10:09:37.981Z,2026-08-30T10:09:41.973Z,3.992,3.7,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_zaXQ6qyTK24igAgPrkemIEWC,2026-08-30T10:01:10.066Z,2026-08-30T10:01:18.712Z,8.646,8.4,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_gix8AGHwrFCRqU89hvSOhkNa,2026-08-30T10:01:26.270Z,2026-08-30T10:01:33.344Z,7.074,6.7,exec_command,read-search,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_8gHdAOaG6ZsSY3PVYN2RdDjc,2026-08-30T10:01:44.647Z,2026-08-30T10:01:48.481Z,3.834,3.6,exec_command,read-search,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_Embl8jptjMaS5X5pEIqm5zC2,2026-08-30T10:01:56.692Z,2026-08-30T10:02:03.042Z,6.35,5.1,exec_command,read-search,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_NSijiqjantkuIqy4WXFDX1aQ,2026-08-30T10:02:14.903Z,2026-08-30T10:02:21.389Z,6.486,6.1,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_pk4zfKJ0VvzbDCwEwrFzQuOd,2026-08-30T10:02:39.265Z,2026-08-30T10:02:42.899Z,3.634,3.4,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_53McGOmuDNFaT2fofntJY3Z5,2026-08-30T10:02:50.172Z,2026-08-30T10:02:55.513Z,5.341,5.0,exec_command,read-search,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_F2eNFvBqSI7faZUa44LsiEgy,2026-08-30T10:03:06.304Z,2026-08-30T10:03:11.193Z,4.889,4.6,exec_command,read-search,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_Ev4SMIPlMtbLXKj6A82I0zNf,2026-08-30T10:04:16.922Z,2026-08-30T10:04:21.259Z,4.337,4.1,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_wGvwtMJpPeZUelnlzd6P2GyF,2026-08-30T10:04:34.494Z,2026-08-30T10:04:38.166Z,3.672,3.5,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_ZphZld2OYEK4SnabteFTJKcl,2026-08-30T10:10:30.138Z,2026-08-30T10:10:36.515Z,6.377,6.0,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_qvRXBPClRuRxfDIaCFvLBjr9,2026-08-30T10:10:57.387Z,2026-08-30T10:11:05.864Z,8.477,8.3,exec_command,git-read,,
01a0521d-7991-7af3-bfa7-e73195478698,/root/p1_10_rules_contract_review,P1-10,review,call_dPBrZklwHFITBvQAEKzlgu0p,2026-08-30T10:11:24.959Z,2026-08-30T10:11:29.693Z,4.734,4.5,exec_command,git-read,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_wHTsgzq9F4R3V0TkXd3F5eY4,2026-08-30T10:09:44.895Z,2026-08-30T10:09:51.135Z,6.24,6.0,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_P2HnmU7bSQHfF9UHqSNIH7gu,2026-08-30T10:09:56.446Z,2026-08-30T10:10:02.112Z,5.666,5.4,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_T8THqTPziDHliYNa3jDDVrwn,2026-08-30T10:10:06.666Z,2026-08-30T10:10:09.410Z,2.744,2.7,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_TN6EXGWVsN3VqSgkYahI2qLj,2026-08-30T10:10:15.554Z,2026-08-30T10:10:19.417Z,3.863,3.5,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_fMBcG8WDBz3hDg47izpUwFhk,2026-08-30T10:10:24.938Z,2026-08-30T10:10:28.548Z,3.61,3.4,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_PhLu2bWymv8SYchOd0RwS7xy,2026-08-30T10:10:32.607Z,2026-08-30T10:10:35.340Z,2.733,2.4,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_YsdwlBAifDdaKiAnBU6ppO6E,2026-08-30T10:10:42.919Z,2026-08-30T10:10:50.952Z,8.033,7.8,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_oMkRdr72TsQnowafJIkE4GwC,2026-08-30T10:11:00.062Z,2026-08-30T10:11:17.589Z,17.527,17.5,exec_command,git-read,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_MVBKyypkOY92le3s20C3qrMt,2026-08-30T10:11:25.724Z,2026-08-30T10:11:29.320Z,3.596,3.6,exec_command,git-read,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_lldnkxxRO9hoeUHZpz9XDc9s,2026-08-30T10:11:33.370Z,2026-08-30T10:11:36.003Z,2.633,2.6,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_Zz0SPSq3UE4fyJMLebGYbBVY,2026-08-30T10:11:42.324Z,2026-08-30T10:12:05.857Z,23.533,23.3,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_EUlEW9XxwbtnXkLsfE40B5OK,2026-08-30T10:12:13.422Z,2026-08-30T10:12:31.562Z,18.14,18.0,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_4Af5cMk8mcHWBG1f6JeVnXJ3,2026-08-30T10:12:38.097Z,2026-08-30T10:12:40.695Z,2.598,2.6,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_h7ZJZpS1X32D9VeLumgxK4o2,2026-08-30T10:12:56.144Z,2026-08-30T10:13:10.140Z,13.996,13.8,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_1qpgzqdbfD5bVuzmV7EHlIno,2026-08-30T10:13:14.195Z,2026-08-30T10:13:16.746Z,2.551,2.5,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_B9nNOo9xmRNEYZCqLr7vmUgZ,2026-08-30T10:13:20.855Z,2026-08-30T10:13:24.877Z,4.022,3.8,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_7xSBaUHrpnKKlU3tkCQq7oOX,2026-08-30T10:13:30.804Z,2026-08-30T10:13:40.081Z,9.277,9.0,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_JutWes4jwZeowCnluUSheP77,2026-08-30T10:13:54.564Z,2026-08-30T10:14:04.603Z,10.039,9.8,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_1pDNNN8sDqgu5xrBtCSULrZL,2026-08-30T10:14:54.282Z,2026-08-30T10:14:57.491Z,3.209,3.2,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_jANBe8ETLLYYVUC5syxxqDdD,2026-08-30T10:15:34.539Z,2026-08-30T10:15:35.210Z,0.671,0.6,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_Og82boJ11tOHePbHpipnAJtF,2026-08-30T10:16:04.051Z,2026-08-30T10:16:04.790Z,0.739,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_9Ryh2y2TXFS5yMfQPC56v2UN,2026-08-30T10:16:12.492Z,2026-08-30T10:16:13.402Z,0.91,0.9,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_xdg8u7G6tcYHijriYJdhxXsk,2026-08-30T10:16:39.255Z,2026-08-30T10:16:39.922Z,0.667,0.6,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_QNtiicSUp7BM32ZKMg90Qsms,2026-08-30T10:16:45.946Z,2026-08-30T10:16:50.500Z,4.554,4.2,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_WKC2VcG0lm0CiaqiN2xuJ2d5,2026-08-30T10:17:25.293Z,2026-08-30T10:17:26.081Z,0.788,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_NkxgsgLXO4ixsvf6q8Bh9tSC,2026-08-30T10:17:34.667Z,2026-08-30T10:18:00.511Z,25.844,25.8,exec_command,exec_command,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_fsiSDpbFWPZgi8cnmG9RWG1W,2026-08-30T10:18:04.992Z,2026-08-30T10:18:10.826Z,5.834,5.5,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_JdU8DVp9aPk6S6ksHA1UVTvE,2026-08-30T10:18:15.960Z,2026-08-30T10:18:16.667Z,0.707,0.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_A1qd38v1aEynVdCrAfkJ503a,2026-08-30T10:18:22.280Z,2026-08-30T10:18:39.461Z,17.181,17.1,exec_command,exec_command,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_QjTfyzQ8141ADCKVhmHA70TT,2026-08-30T10:18:45.027Z,2026-08-30T10:19:16.324Z,31.297,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_s0peXFPliseRtM9MLdH58qSV,2026-08-30T10:19:28.163Z,2026-08-30T10:19:31.974Z,3.811,3.5,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_btOIEiT4Pv0TyilSt1YnPMvp,2026-08-30T10:20:02.168Z,2026-08-30T10:20:04.183Z,2.015,2.0,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedContextManifest_Tests.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedBonusContextManifest_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_YtMG4AkNFGHtxL9XnsxQYquh,2026-08-30T10:21:07.844Z,2026-08-30T10:21:09.536Z,1.692,1.7,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_BundesligaSeasonIdentity_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_STuZXvDlH4hXBXWd55AUMVD1,2026-08-30T10:21:20.593Z,2026-08-30T10:21:23.171Z,2.578,2.6,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_ZPKw8DCdkZ5n8Qi5zGzjNS0C,2026-08-30T10:21:30.606Z,2026-08-30T10:21:31.251Z,0.645,0.6,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\src\\FirebaseAdapter\\FirebasePredictionRepository.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_kmrnKgjiyIZpklBeEKDG9TpO,2026-08-30T10:21:35.574Z,2026-08-30T10:21:49.674Z,14.1,14.1,exec_command,exec_command,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_ULiJ9tSnYKMLGgOAW28LQNWp,2026-08-30T10:21:56.387Z,2026-08-30T10:22:27.609Z,31.222,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_nzQNVRLqLov9aQ6btBerKkAm,2026-08-30T10:22:52.737Z,2026-08-30T10:22:52.816Z,0.079,0.0,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_f6rHJMJtMnMcGXq4lPHEkI5c,2026-08-30T10:23:01.224Z,2026-08-30T10:23:26.792Z,25.568,25.2,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_DH5YISaR34ibKVO6TCmLa8PO,2026-08-30T10:23:35.670Z,2026-08-30T10:23:41.904Z,6.234,6.1,exec_command,exec_command,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_el0vk1ZeSfVe93adjWr5OfcE,2026-08-30T10:23:48.867Z,2026-08-30T10:24:19.903Z,31.036,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_gjSvpXev3DimvJgPEIQ5fPdp,2026-08-30T10:24:30.602Z,2026-08-30T10:25:00.652Z,30.05,30.0,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_TJ5z8OasLD3W6QC1nygsP8Kf,2026-08-30T10:25:03.096Z,2026-08-30T10:25:03.139Z,0.043,0.0,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_tdOn8Wef5LVZJAwc0p5etlX3,2026-08-30T10:25:12.463Z,2026-08-30T10:25:17.597Z,5.134,5.1,exec_command,git-read,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_sdfgoPAeV7BFWC7UOfp1hQnx,2026-08-30T10:25:30.214Z,2026-08-30T10:25:39.964Z,9.75,9.5,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_o7IQJACXvawLqq9RDCPa4E8r,2026-08-30T10:26:12.056Z,2026-08-30T10:26:18.497Z,6.441,6.4,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_CompetitionIsolation_Tests.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ModelConfigIdentity_Tests.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedBonusContextManifest_Tests.cs;C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedContextManifest_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_TJOudhxNFEwKHO0xh7F8Pn4N,2026-08-30T10:26:30.909Z,2026-08-30T10:26:31.856Z,0.947,0.9,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedBonusContextManifest_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_8rgs43Gi30MJXrR7S85H1BBg,2026-08-30T10:26:36.900Z,2026-08-30T10:26:38.115Z,1.215,1.2,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedBonusContextManifest_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_NnZAGCio8JvLvKApHcscoeQI,2026-08-30T10:26:42.015Z,2026-08-30T10:26:46.038Z,4.023,4.0,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_MokAYHm3W147uF0nw4vO43eY,2026-08-30T10:26:51.079Z,2026-08-30T10:26:55.128Z,4.049,3.8,exec_command,exec_command,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_CDcDKG1ERgmAoqC6BwfxuX9o,2026-08-30T10:27:02.781Z,2026-08-30T10:27:34.038Z,31.257,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_KOx0Pc40aXeSrSlfgiltmBGP,2026-08-30T10:27:40.726Z,2026-08-30T10:27:40.783Z,0.057,0.0,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_I1iC9X4Ch6QIcpP9Ef5wEFNK,2026-08-30T10:27:46.207Z,2026-08-30T10:28:15.570Z,29.363,29.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_dQBMwEIjggdyKaoMUi1vnhgs,2026-08-30T10:28:20.395Z,2026-08-30T10:28:23.381Z,2.986,2.8,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_wTJtfEM9K4hmOgDfHAhwtsuO,2026-08-30T10:28:27.293Z,2026-08-30T10:28:30.413Z,3.12,2.9,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_nrHkPW8sON2fjfAlluSrW7x8,2026-08-30T10:28:33.646Z,2026-08-30T10:28:37.057Z,3.411,3.2,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_vIF5NffMj3jVo5i9PRzKgCZW,2026-08-30T10:28:54.604Z,2026-08-30T10:28:57.163Z,2.559,2.5,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_ResolvedContextManifest_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_Ejhgq1JSzpF7jSafKMYTouR0,2026-08-30T10:29:30.932Z,2026-08-30T10:30:02.133Z,31.201,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_e3qqmxoZq8vBbQXsW4s8F0dR,2026-08-30T10:30:10.660Z,2026-08-30T10:30:23.844Z,13.184,13.2,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_YrhggX5HJomTAS9QacGCddI4,2026-08-30T10:30:29.223Z,2026-08-30T10:31:00.262Z,31.039,31.0,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_GNJU60F8BZpIxzbSpW23MtGL,2026-08-30T10:31:07.075Z,2026-08-30T10:31:07.128Z,0.053,0.0,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_R7xdPkllvIRj77uZDZoHq98X,2026-08-30T10:31:12.081Z,2026-08-30T10:31:16.384Z,4.303,4.3,exec_command,read-search,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_SkCNhU07OsFu5K8na9GUOyEo,2026-08-30T10:31:22.350Z,2026-08-30T10:31:23.164Z,0.814,0.8,apply_patch,patch,repository-or-other,C:\\Users\\dennis\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-10-persistence\\tests\\FirebaseAdapter.Tests\\FirebasePredictionRepositoryTests\\FirebasePredictionRepository_CompetitionIsolation_Tests.cs
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_VVq7rY9ml93FMQuUfOref4sU,2026-08-30T10:31:27.749Z,2026-08-30T10:31:58.905Z,31.156,31.1,exec_command,dotnet,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_H4V8ZszYxbfqNvr9dwM7XeFa,2026-08-30T10:32:06.622Z,2026-08-30T10:32:19.734Z,13.112,13.1,write_stdin,write_stdin,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_9nFZ00TqUvGq1rhTR6kfSUiP,2026-08-30T10:32:38.469Z,2026-08-30T10:32:45.042Z,6.573,6.6,exec_command,git-read,,
01a05225-639d-74e3-a522-d488260936a4,/root/p1_10_persistence_hardening,P1-10,writer,call_818Io31kWAb52FwxNNcqvjnO,2026-08-30T10:32:50.807Z,2026-08-30T10:33:04.116Z,13.309,13.3,exec_command,git-read,,
