thread_id,agent_path,role,call_id,started_at,completed_at,elapsed_seconds,reported_wall_seconds,nested_tools,tool_class,patch_target_class,patch_targets
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_40BETc77Bw4ehj25zMOvWmWY,2026-09-05T14:28:00.709Z,2026-09-05T14:28:01.336Z,0.627,0.6,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\decisions\\0073-refresh-strength-and-rosters-during-context-collection.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_ZfXz9oZ4Bgc3V8KJSUUnfDEQ,2026-09-05T14:28:32.030Z,2026-09-05T14:28:32.822Z,0.792,0.8,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\designs\\p1-04-05-context-refresh.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_FQU267rkGOzNzaeXq8CG6BLk,2026-09-05T14:29:18.269Z,2026-09-05T14:29:19.838Z,1.569,1.5,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\tasks\\p1-04-club-elo-refresh.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\tasks\\p1-05-roster-refresh.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_6j3wcnS7J1Pmi7EjPWOw760z,2026-09-05T14:29:27.917Z,2026-09-05T14:29:32.972Z,5.055,5.0,exec_command,read-search,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_8QhBSXPsUF2tS5fQMHN1UCoR,2026-09-05T14:29:52.859Z,2026-09-05T14:29:53.248Z,0.389,0.4,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\README.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\execution-strategy.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_hIRibXRI3KF9LxtKrC6hrP1O,2026-09-05T14:29:57.174Z,2026-09-05T14:30:00.216Z,3.042,3.0,exec_command,read-search,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_X1WLt990N3XeYrfA8cVJVhb3,2026-09-05T14:30:10.817Z,2026-09-05T14:30:11.757Z,0.94,0.9,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\README.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_OIMp63ajQdXXt3mS70X8bhDo,2026-09-05T14:30:27.244Z,2026-09-05T14:30:27.971Z,0.727,0.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\execution-strategy.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_01W7CPwEIAIECjILXJYWo8NT,2026-09-05T14:30:32.825Z,2026-09-05T14:30:37.092Z,4.267,4.2,exec_command,git-read,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_uKqbZUCq9V1E5YQQDT7s9p3Y,2026-09-05T14:30:52.106Z,2026-09-05T14:30:54.724Z,2.618,2.6,exec_command,read-search,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_wxrdTAxeeDpPLmKMYqvltipQ,2026-09-05T14:31:04.494Z,2026-09-05T14:31:07.325Z,2.831,2.8,exec_command,git-read,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_MeQyVv0fMTQ9bgSBAqcSQv09,2026-09-05T14:31:17.822Z,2026-09-05T14:31:28.118Z,10.296,10.2,exec_command,git-release,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_RRqEmW1Cc3Gh9HCdgqtjaxep,2026-09-05T14:32:47.830Z,2026-09-05T14:32:52.794Z,4.964,4.9,exec_command,read-search,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_97fQ3bwnYD8NjIebquGpddNa,2026-09-05T14:33:48.238Z,2026-09-05T14:33:57.576Z,9.338,9.3,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\decisions\\0073-refresh-strength-and-rosters-during-context-collection.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\designs\\p1-04-05-context-refresh.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\tasks\\p1-04-club-elo-refresh.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\tasks\\p1-05-roster-refresh.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\README.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_UAXrW2CXnrq4ikKF2aLOzTTJ,2026-09-05T14:34:12.178Z,2026-09-05T14:34:13.962Z,1.784,1.7,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\designs\\p1-04-05-context-refresh.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_2QRiQD4hlh3DZmMImXG7RE5x,2026-09-05T14:34:27.871Z,2026-09-05T14:34:35.126Z,7.255,7.2,exec_command,git-read,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_qFAtKkAIiPYtm5sZmQP0f7tS,2026-09-05T14:34:49.453Z,2026-09-05T14:35:00.305Z,10.852,10.8,exec_command,git-release,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_TDbDW4aJmuiPtSL9Zr4Wx84m,2026-09-05T14:36:00.262Z,2026-09-05T14:36:03.420Z,3.158,3.1,apply_patch,patch,repository-or-other,%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\decisions\\0073-refresh-strength-and-rosters-during-context-collection.md;%USERPROFILE%\\source\\repos\\ehonda\\KicktippAi\\.tmp\\worktrees\\p1-refresh-plan\\plans\\bundesliga-2026-27\\designs\\p1-04-05-context-refresh.md
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_GmhzC15qSezRS8Be5D9xT9EZ,2026-09-05T14:36:08.337Z,2026-09-05T14:36:15.499Z,7.162,7.1,exec_command,git-read,,
01a06e95-2f9b-7543-be40-46b6a7cd9490,/root/source_repair,writer,call_mpt0nxDTlDFOtuyTmrjQIXIu,2026-09-05T14:36:21.638Z,2026-09-05T14:36:30.712Z,9.074,9.0,exec_command,git-release,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_xG5krtnt7Vyvl1gXiqSVjciC,2026-09-04T22:41:35.632Z,2026-09-04T22:41:41.405Z,5.773,5.5,exec_command,git-read,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_8FVbIWX3ob2MC3cXPzcCaTRL,2026-09-04T22:41:47.399Z,2026-09-04T22:41:55.236Z,7.837,7.4,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_KIkTKrGvwf8H5kINBslXqwYD,2026-09-04T22:42:01.993Z,2026-09-04T22:42:06.039Z,4.046,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_LvnK3xFbG3DUyOlx4CwocCJ3,2026-09-04T22:42:15.297Z,2026-09-04T22:42:20.413Z,5.116,5.1,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_cYetcG1e0O0ky22fx6gJGIFD,2026-09-04T22:42:25.241Z,2026-09-04T22:42:28.307Z,3.066,2.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_mcQGkjTHJzTi3Nh645olRqJX,2026-09-04T22:42:34.794Z,2026-09-04T22:42:41.211Z,6.417,5.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_fbCrQyzw4TqaCeWBN8h7cKPC,2026-09-04T22:42:48.023Z,2026-09-04T22:42:51.946Z,3.923,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_wi7zi9PGXaunuYKkMhWZ2wmF,2026-09-04T22:42:55.995Z,2026-09-04T22:43:09.614Z,13.619,13.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_jvHfh0vLp0zcUMPpUNrmvViL,2026-09-04T22:43:15.241Z,2026-09-04T22:43:19.444Z,4.203,3.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_2ofoY38DrDWyn9XH7zVzHQVA,2026-09-04T22:43:23.938Z,2026-09-04T22:43:35.400Z,11.462,11.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_wNI6aoMpTpMgArwu1g8y8sPL,2026-09-04T22:43:40.514Z,2026-09-04T22:43:43.360Z,2.846,2.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_1P4BjxcsriujTWEoCa9pkoPv,2026-09-04T22:43:52.018Z,2026-09-04T22:43:55.329Z,3.311,3.1,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_qTNlVu1wrc90oxJuZsxkvuHW,2026-09-04T22:44:04.897Z,2026-09-04T22:44:11.113Z,6.216,6.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_cf5z7ytDv51Ap72V7dnXqx9X,2026-09-04T22:44:16.674Z,2026-09-04T22:44:20.906Z,4.232,4.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_6zA2YTCILJvw7WOPd8eernus,2026-09-04T22:44:36.590Z,2026-09-04T22:44:39.789Z,3.199,3.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_h8KOPBleY7OcILwJzhqjyCva,2026-09-04T22:44:46.026Z,2026-09-04T22:44:59.829Z,13.803,13.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_KNE3c1sSveIPIwDaO84g1WHC,2026-09-04T22:45:05.409Z,2026-09-04T22:45:11.466Z,6.057,5.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_qMwuSXVlCvFAeVwOec45qc6L,2026-09-04T22:45:21.497Z,2026-09-04T22:45:28.156Z,6.659,6.2,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_cZbGLCOAnaGYRV2NpmGN26u6,2026-09-04T22:45:32.981Z,2026-09-04T22:45:40.591Z,7.61,7.2,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_hL7sCAn9ShBUmNB7JWOrqVbn,2026-09-04T22:45:48.979Z,2026-09-04T22:45:56.876Z,7.897,7.4,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_5v9lXXKQkccFb2Ef8H9WpxXx,2026-09-04T22:46:01.874Z,2026-09-04T22:46:10.434Z,8.56,8.1,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_iL1cNCvgxOn4vS49fsvKNlw2,2026-09-04T22:46:17.316Z,2026-09-04T22:46:25.826Z,8.51,8.2,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_A6nHgLpjrb2OjqbxSDFaXiJD,2026-09-04T22:46:50.398Z,2026-09-04T22:46:53.483Z,3.085,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_Kz2n8XrKphA4BK4jXpNLksO8,2026-09-04T22:47:49.398Z,2026-09-04T22:47:56.205Z,6.807,6.2,exec_command,git-read,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_neOCPho1IJqJGqFy8ZoBWNJj,2026-09-04T22:48:17.565Z,2026-09-04T22:48:22.724Z,5.159,4.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_HAjouhqcRTvDEVebJ9aitS9c,2026-09-04T22:48:34.900Z,2026-09-04T22:48:41.541Z,6.641,6.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_lngcvYZfQcFSn1ipo8sQKSdp,2026-09-04T22:48:46.696Z,2026-09-04T22:48:53.025Z,6.329,5.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_Y89eTER8cfbvch5EtyoCurOQ,2026-09-04T22:49:32.524Z,2026-09-04T22:49:35.935Z,3.411,3.1,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_X0B1jxDsVHwJG5aEOSUItWkP,2026-09-04T22:49:59.940Z,2026-09-04T22:50:04.154Z,4.214,4.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_uIlQTvkiKrnBumUw0GWUX1DC,2026-09-04T22:50:11.597Z,2026-09-04T22:50:18.703Z,7.106,6.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_OogZkgrFPBuB2ejHSeKYqglv,2026-09-04T22:50:23.038Z,2026-09-04T22:50:28.340Z,5.302,4.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_P75AEV3O4LOoEkVLs1Bdgjd1,2026-09-04T22:50:59.527Z,2026-09-04T22:51:04.112Z,4.585,4.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_xyqzgrjkW8DXHup9ZIHKDtJs,2026-09-04T22:51:12.191Z,2026-09-04T22:51:17.303Z,5.112,4.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_yySb3gdicVpxAgNy3GAaAr9v,2026-09-04T22:51:33.289Z,2026-09-04T22:51:37.224Z,3.935,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_t4dAJy0QpWdDb7qfrP5hzY0Y,2026-09-04T22:51:43.511Z,2026-09-04T22:51:51.132Z,7.621,7.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_XS1d5g9kZZGBID4o72nGMiQB,2026-09-04T22:53:30.016Z,2026-09-04T22:53:35.029Z,5.013,5.0,exec_command,git-read,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_jNdrNfEieuc5VCnWPNZl3QqS,2026-09-04T23:12:36.745Z,2026-09-04T23:12:39.974Z,3.229,3.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_VHpE6HYN5t7SNgCh2dyGTbVB,2026-09-04T23:12:45.921Z,2026-09-04T23:12:51.997Z,6.076,5.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_HbgpiMrquxtNpTG1be56PhQT,2026-09-04T23:13:54.532Z,2026-09-04T23:13:58.491Z,3.959,3.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_qYoYUPIEi6mBcDaTO1ywucJe,2026-09-04T23:14:03.838Z,2026-09-04T23:14:06.696Z,2.858,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_VQ7xzyuMGM9X8PI8Cx1r5ZmU,2026-09-04T23:14:11.588Z,2026-09-04T23:14:14.630Z,3.042,3.0,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_Z2ORceimRRUzi1jL7dgi1ASR,2026-09-04T23:14:23.422Z,2026-09-04T23:14:28.547Z,5.125,5.1,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_n648nyM4MUsphfJJTCFzJ4DD,2026-09-04T23:14:32.663Z,2026-09-04T23:14:36.805Z,4.142,4.1,exec_command,exec_command,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_nsrWelWqFAftWzECp8QivZR9,2026-09-04T23:14:41.126Z,2026-09-04T23:14:44.672Z,3.546,3.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_5xLOqmiExyS2Mu1na9wApAXc,2026-09-04T23:15:18.775Z,2026-09-04T23:15:23.300Z,4.525,4.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_ZDvFNDxNC3qpVDEfTPskXUjN,2026-09-04T23:15:27.904Z,2026-09-04T23:15:38.507Z,10.603,10.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_SElIgcoSXMWRtGFaBv9yH7US,2026-09-04T23:16:06.555Z,2026-09-04T23:16:10.282Z,3.727,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_2bcFo6RY8JPD1dbB5RRlDB9H,2026-09-04T23:16:14.961Z,2026-09-04T23:16:18.678Z,3.717,3.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_A2JPIQlenOxy9jIQeK3vYFpz,2026-09-04T23:16:25.724Z,2026-09-04T23:16:29.380Z,3.656,3.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_vpwbRGyiNFM9doid4XExygmN,2026-09-04T23:35:47.292Z,2026-09-04T23:35:49.884Z,2.592,2.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_YhG6sgnAa6WMmZdSDKUQ0nXv,2026-09-04T23:35:53.806Z,2026-09-04T23:35:56.338Z,2.532,2.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_p5DliaMkCF4Rxhr2Ff6evFiZ,2026-09-04T23:36:00.924Z,2026-09-04T23:36:04.728Z,3.804,3.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_J9hKKOseQT51m6J9cWPw04aO,2026-09-04T23:36:12.157Z,2026-09-04T23:36:15.919Z,3.762,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_zuls37tKyImPzQloHvJgXpyp,2026-09-04T23:36:23.824Z,2026-09-04T23:36:28.312Z,4.488,4.4,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_p4Go2ThL9M9kFDTdD67pPqZt,2026-09-04T23:36:35.209Z,2026-09-04T23:36:39.076Z,3.867,3.8,exec_command,exec_command,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_EHj8vxquE328VxJLIxQMeXS8,2026-09-04T23:36:47.567Z,2026-09-04T23:36:50.375Z,2.808,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_t4xaSRIbd3XLGmxBrKCr77qH,2026-09-04T23:36:57.165Z,2026-09-04T23:37:00.002Z,2.837,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_NLdxmhkkplhe9awz9YOMCqzq,2026-09-04T23:37:10.785Z,2026-09-04T23:37:13.587Z,2.802,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_w2SsT25xzFM0erTfDIvJNLh7,2026-09-04T23:37:24.693Z,2026-09-04T23:37:27.428Z,2.735,2.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_PTyubVx5Sv72ylPUrIR5Iy5P,2026-09-04T23:37:34.718Z,2026-09-04T23:37:38.191Z,3.473,3.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_Nm4XIbYLPlYj48FmnzLO2Zd7,2026-09-04T23:37:42.559Z,2026-09-04T23:37:46.115Z,3.556,3.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_KWeMjGpuKI7FI1orwiZrggyo,2026-09-04T23:38:38.339Z,2026-09-04T23:38:41.992Z,3.653,3.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_wW6ZINpU00qaNBcoAprYrwl8,2026-09-04T23:38:56.478Z,2026-09-04T23:38:59.396Z,2.918,2.9,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_oMwEwbUjsvI7I1MNfo86YegR,2026-09-04T23:39:16.959Z,2026-09-04T23:39:30.464Z,13.505,13.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_jot0k5aQcjLKbIsWhGiQNo9j,2026-09-04T23:39:37.104Z,2026-09-04T23:39:41.803Z,4.699,4.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_5r8Aait4xrosn8zGkTGOeS9S,2026-09-04T23:40:01.141Z,2026-09-04T23:40:03.890Z,2.749,2.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_doXnHbqzuIBjq5w0x2qCdzBX,2026-09-04T23:40:20.246Z,2026-09-04T23:40:33.831Z,13.585,13.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_kUa1xqZ5aIYnBcK87dVoVcAS,2026-09-04T23:40:48.876Z,2026-09-04T23:40:52.082Z,3.206,3.2,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_ttEIMSraiYzqHSQPnN2lNvWn,2026-09-04T23:41:07.431Z,2026-09-04T23:41:11.409Z,3.978,4.0,exec_command,exec_command,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_emkJWzU2OxZZQ8j2ofliZAcH,2026-09-04T23:41:27.650Z,2026-09-04T23:41:30.997Z,3.347,3.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_STPRMbj2JITwEMDUTGTC0WZ8,2026-09-04T23:41:49.851Z,2026-09-04T23:41:52.719Z,2.868,2.8,exec_command,exec_command,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_DIYmGqZIPN6HG7RdtLuO5oor,2026-09-04T23:51:55.963Z,2026-09-04T23:52:01.352Z,5.389,5.4,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_oKbBZ6Che4DDt6ybj09ZEUBU,2026-09-04T23:52:04.633Z,2026-09-04T23:52:11.485Z,6.852,6.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_xbnXcXVwpeQE8auM79vyP5SJ,2026-09-04T23:52:19.838Z,2026-09-04T23:52:22.433Z,2.595,2.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_ERxFLiQan52ltGBIpnFHIXvw,2026-09-04T23:52:26.060Z,2026-09-04T23:52:28.677Z,2.617,2.6,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_9qtQBpyImw8KAn6A3jvgREmP,2026-09-04T23:52:34.300Z,2026-09-04T23:52:42.083Z,7.783,7.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_bd4qtCnngEcZCIwkBzJZpZep,2026-09-04T23:52:46.466Z,2026-09-04T23:52:50.836Z,4.37,4.3,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_HQxx58bOy4j9euHENGXdykpv,2026-09-04T23:52:54.245Z,2026-09-04T23:52:56.930Z,2.685,2.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_kuJLOB22G8fWaNlAvYbyqdg2,2026-09-04T23:53:04.276Z,2026-09-04T23:53:07.063Z,2.787,2.8,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_yCoNugdO4pGWmhBLXVt2HHTJ,2026-09-04T23:53:14.755Z,2026-09-04T23:53:17.646Z,2.891,2.9,exec_command,exec_command,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_GI0STJjL8r43L1alNn4BK6R0,2026-09-05T00:27:45.544Z,2026-09-05T00:27:50.292Z,4.748,4.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_Pfz2rxENJLlPh0EE7S2wqeEE,2026-09-05T00:27:57.815Z,2026-09-05T00:28:04.374Z,6.559,6.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_c6JHpLmdHy4lLRFva6pKKYsk,2026-09-05T00:28:08.987Z,2026-09-05T00:28:15.688Z,6.701,6.7,exec_command,git-release,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_OoPqCGd6YdE42kYE29ATeGpG,2026-09-05T00:28:18.988Z,2026-09-05T00:28:22.737Z,3.749,3.7,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_CCbCt3x6KnDNrCPWXWkNMzY6,2026-09-05T00:28:26.186Z,2026-09-05T00:28:37.693Z,11.507,11.5,exec_command,read-search,,
01a06e95-7721-77b0-b808-f479d0d2c976,/root/cl_spec_review,review,call_4VcFqy6rfh49LhJiMV4IkoXr,2026-09-05T00:28:50.608Z,2026-09-05T00:28:54.919Z,4.311,4.3,exec_command,git-read,,
